time,open,high,low,close,vol
 2009/11/03,958.44,974.1,949.85,961.42,4747452
 2009/11/04,965.03,977.26,950.54,967.72,4040973
 2009/11/05,970.09,980.61,951.47,974.22,4551950
 2009/11/06,979.56,990.13,968.75,975.51,4798170
 2009/11/09,971.29,976.59,953.64,967.34,3841813
 2009/11/10,985.67,996.12,966.4,968.29,4346295
 2009/11/11,964.6,970.29,945.06,957.41,3288202
 2009/11/12,959.98,969.86,950.39,954.33,3243263
 2009/11/13,946.16,953.2,930.79,949.98,3671095
 2009/11/16,957.29,1023.06,955.68,1019.54,8869712
 2009/11/17,1032.76,1039.25,1008.22,1017.92,7371217
 2009/11/18,1023.71,1071.75,1020.75,1040.99,8774540
 2009/11/19,1044.76,1055.08,1023.42,1043.93,6080819
 2009/11/20,1038.49,1042.77,1021.19,1030.3,4575183
 2009/11/23,1033.8,1050.69,1026.33,1043.19,4859517
 2009/11/24,1046.93,1077.09,1006.61,1013.19,8154592
 2009/11/25,1009.94,1051.1,1001.28,1047.42,5696225
 2009/11/26,1053.18,1076.02,1009.13,1015.65,6642023
 2009/11/27,995.84,1016.7,965.93,976.93,5094208
 2009/11/30,991.5,1031.7,982.79,1030.24,5009610
 2009/12/01,1027.18,1047.38,1010.66,1043,4962164
 2009/12/02,1050.85,1066.54,1038.18,1053.52,5346046
 2009/12/03,1053.06,1069.56,1037.73,1067.43,5437834
 2009/12/04,1061.25,1102.32,1045.43,1076.79,9678825
 2009/12/07,1079.65,1097.2,1059.25,1074.11,5223980
 2009/12/08,1072.33,1077.61,1041.48,1055.2,4512641
 2009/12/09,1037.24,1057.94,1027.06,1037.52,3599684
 2009/12/10,1043.69,1055.11,1024.33,1037.16,2714515
 2009/12/11,1044.83,1053.95,1031.85,1036.01,2333420
 2009/12/14,1038.01,1048.82,1005.51,1037.62,3132563
 2009/12/15,1038.12,1059.97,1030.81,1046.55,2678385
 2009/12/16,1048.79,1070.86,1037.63,1043.73,2930895
 2009/12/17,1053.87,1059.71,1009.58,1013.38,2849746
 2009/12/18,1004.8,1011.08,969.79,978.19,2566181
 2009/12/21,977.98,989.31,952.9,971.74,2295331
 2009/12/22,974.95,979.21,910.14,919.27,2961379
 2009/12/23,921.37,938.97,909.5,929.24,2471097
 2009/12/24,937.16,993.29,932.53,989.7,3722414
 2009/12/25,989.94,994.89,969.85,981.7,2272549
 2009/12/28,984.81,1008.11,981.02,999.2,2485027
 2009/12/29,1000.94,1011.73,985.29,1005.02,2203224
 2009/12/30,1008.34,1021.47,999.12,1012.97,2979928
 2009/12/31,1013.7,1018.57,994.43,1008.88,2635920
 2010/01/04,1015.28,1019.29,997.43,999.78,2162908
 2010/01/05,1008.21,1040.83,1004.78,1034.3,5047726
 2010/01/06,1037.88,1068.06,1029.67,1037.7,5371553
 2010/01/07,1043.53,1063.64,1011.8,1019.41,4374151
 2010/01/08,1017.83,1021.19,983.95,1005.73,3452748
 2010/01/11,1028.8,1038.12,986.09,996.02,3143676
 2010/01/12,995.93,1007.15,967.53,1004.73,4279067
 2010/01/13,975.47,983.98,935.68,944.71,5823340
 2010/01/14,949.77,961.14,928.84,957.01,3894010
 2010/01/15,952.48,962.46,934.9,953.39,3224240
 2010/01/18,950.07,957.45,936.68,950.1,3257525
 2010/01/19,953.94,978.06,950.43,957.74,4172614
 2010/01/20,961.92,964.62,914.02,919.77,4506206
 2010/01/21,916.58,924.81,882.43,896.12,3715662
 2010/01/22,881.82,886.91,843.84,866.82,4144176
 2010/01/25,860.22,876.71,851.01,862.61,1694825
 2010/01/26,865.11,870.84,819.64,826.78,2548759
 2010/01/27,826.56,852.68,809.76,827.94,2712814
 2010/01/28,827.83,842.91,816.69,835.39,2093000
 2010/01/29,830.23,848.78,822.57,829.87,2175384
 2010/02/01,823.28,826.24,785.81,791.46,2759739
 2010/02/02,802.53,817.68,790.98,794.94,2373378
 2010/02/03,806.4,859.6,787.94,852.77,4852253
 2010/02/04,842.69,852.68,829.83,838.79,4129812
 2010/02/05,806.56,817.97,794.21,803.31,3765325
 2010/02/08,801.76,824.07,795.44,814.01,2240054
 2010/02/09,813.17,830.79,808.66,820.8,1923476
 2010/02/10,835.63,846.16,827.87,836.62,1968778
 2010/02/11,838.15,844.03,829.73,834.41,1419018
 2010/02/12,839.03,856.07,836.88,851.7,1846642
 2010/02/22,854.25,862.35,840.4,842,1986140
 2010/02/23,839.77,843.21,806.59,822.61,2170752
 2010/02/24,813.8,834.91,807.22,832.72,2287971
 2010/02/25,837.37,852.35,833.85,848.55,2967661
 2010/02/26,844.82,851.66,833.96,837.6,2343569
 2010/03/01,839.89,857.03,836.29,852.7,2847511
 2010/03/02,851.07,858.66,829.73,834.4,3191348
 2010/03/03,833.94,848.37,823.08,844.43,3162796
 2010/03/04,845.89,854.46,821.98,824.29,3218842
 2010/03/05,824.77,833.3,814.85,819.92,1900180
 2010/03/08,828.3,837.46,822.49,829.48,1674547
 2010/03/09,829.77,863.82,817.45,849.79,4911838
 2010/03/10,847.66,852.98,833.3,839.14,3136594
 2010/03/11,839.3,846.94,827.43,834.98,1921635
 2010/03/12,836.31,841.89,820.82,822.95,1966888
 2010/03/15,822.03,824.59,796.58,801.3,2012312
 2010/03/16,801.01,806.08,785.9,795.7,1798433
 2010/03/17,800.8,816.78,796.79,814.23,2319988
 2010/03/18,815.54,826.91,811.34,819.68,2470280
 2010/03/19,819.52,835.95,811.25,831.23,2673379
 2010/03/22,830.31,845.05,825.51,837.54,2560910
 2010/03/23,838.44,854.98,832.88,840.61,3057174
 2010/03/24,843.2,852.73,833.21,837.23,2490868
 2010/03/25,833.64,836.91,816.8,823.74,2603588
 2010/03/26,822.14,841.89,818.31,835.81,2058670
 2010/03/29,842.93,885.08,839.93,875.41,5675025
 2010/03/30,876.68,889.77,868.42,884.5,3928395
 2010/03/31,882.52,886.61,865.79,871.23,3157848
 2010/04/01,873.4,892.88,872.43,884.19,4043029
 2010/04/02,889.96,914.5,888.9,908.21,4954919
 2010/04/06,919.9,942.71,909.56,921.95,4985216
 2010/04/07,921.38,927.18,905.14,917.44,3100312
 2010/04/08,912.18,915.42,883.58,887.41,2970405
 2010/04/09,888.26,903.21,879.98,900.45,2952076
 2010/04/12,906.27,912.63,880.84,890.48,3224211
 2010/04/13,886.85,913.1,877.58,905.18,3805439
 2010/04/14,910.18,920.12,901.21,909.81,3368706
 2010/04/15,914.58,932.03,908.45,923.58,3805799
 2010/04/16,921.27,924.44,895.6,903.08,2794977
 2010/04/19,886.53,888.97,837.42,842.81,4316832
 2010/04/20,841.92,855.61,823.65,844.52,3173556
 2010/04/21,849.59,878.35,842.59,875.47,3344268
 2010/04/22,870.24,888.3,854.45,872.99,3444808
 2010/04/23,874.21,913.04,866.77,887.09,4667726
 2010/04/26,893.69,902.52,874.83,880.44,3039473
 2010/04/27,875.78,880.88,840.19,861.72,3754042
 2010/04/28,851.24,876.13,839.24,858.79,2994689
 2010/04/29,866.05,873.62,833.1,835.37,2913318
 2010/04/30,834.27,849.77,811.16,843.12,3248480
 2010/05/04,825.5,855.9,818.87,843.38,2453271
 2010/05/05,829.49,846.64,810.28,839.88,3194691
 2010/05/06,831.91,834.79,771.72,774.82,4518970
 2010/05/07,748.19,758.4,720.57,730.17,3743102
 2010/05/10,732.59,750.76,723.01,745.62,2640214
 2010/05/11,766.03,772.32,731.16,735.54,3384180
 2010/05/12,728.64,747.37,716.91,734.99,2327952
 2010/05/13,739.96,766.71,736,763.94,3003981
 2010/05/14,757.13,765.56,747.78,756.64,2652476
 2010/05/17,738.88,743.79,703.22,705.51,3147497
 2010/05/18,705.79,735.95,699.95,729.6,2962046
 2010/05/19,723.36,748.16,714.33,733.9,3046476
 2010/05/20,726.27,748.22,720.77,726.8,2495851
 2010/05/21,702.6,742.79,694.09,738.61,2820362
 2010/05/24,743.6,786.67,742.13,777.74,4009555
 2010/05/25,768.09,774.83,746.81,754.43,2994720
 2010/05/26,752.48,765.13,743.78,749.93,1884365
 2010/05/27,751.79,773.75,737.99,769.72,2891176
 2010/05/28,784.77,790.82,761.49,768.82,3072622
 2010/05/31,760.65,769.32,739.75,740.83,2330493
 2010/06/01,734.01,743.27,713.99,727.98,2288298
 2010/06/02,726.98,742.12,719.09,739.73,1966934
 2010/06/03,743.72,748.15,725.75,727.7,2030981
 2010/06/04,722.86,733.64,714.95,729.23,1521066
 2010/06/07,711.79,719.01,701.37,707.83,1958214
 2010/06/08,706.59,717.88,695.92,707.07,2030950
 2010/06/09,710.53,733.57,703.04,730.07,3419677
 2010/06/10,722.62,726.36,712.23,715.8,2369889
 2010/06/11,722.83,736.83,719.44,728.76,3117495
 2010/06/17,738.75,742.52,720.53,722.33,1793400
 2010/06/18,720.54,727.95,702.43,707.82,1760447
 2010/06/21,707.45,735.29,695.82,731.61,2483812
 2010/06/22,728.46,738.14,723.01,729.34,2087603
 2010/06/23,722.79,725.69,703.02,711.11,2278343
 2010/06/24,710.69,717.26,702.81,708.74,1214043
 2010/06/25,705.05,708.1,693.14,698.71,1262175
 2010/06/28,697.24,702.9,677.55,683.1,1478872
 2010/06/29,683.27,689.5,646.1,650.13,2298738
 2010/06/30,644.51,647.55,620.73,626.13,1840019
 2010/07/01,624.79,633.34,607.55,612.49,1746536
 2010/07/02,610.67,616.95,580.96,607.33,2282783
 2010/07/05,594.66,601.22,576.1,589.94,1807492
 2010/07/06,586.74,612.97,584.1,610.17,2399595
 2010/07/07,608.6,617.72,603.24,614.25,1913345
 2010/07/08,619.32,623.06,606.04,608.13,1519855
 2010/07/09,609.49,657.16,600.06,648.01,3784712
 2010/07/12,647.14,670.68,640.2,660.93,3773924
 2010/07/13,651.26,657.08,638.41,648.9,2387657
 2010/07/14,652.35,668.35,646.72,652.27,2692248
 2010/07/15,649.72,660.44,632.42,634.27,1880240
 2010/07/16,631.67,654.27,627.37,651.47,1958030
 2010/07/19,642.53,697.64,638.45,689.58,5178950
 2010/07/20,691.35,721.17,686.58,712.84,5193662
 2010/07/21,710.52,724.55,700.66,710.51,4356937
 2010/07/22,707.64,722.64,700.25,719.42,3280140
 2010/07/23,722.44,736.07,711.77,724.99,4080887
 2010/07/26,729.29,741.68,715.02,730,3611141
 2010/07/27,726.27,739.61,714.41,724.86,3805128
 2010/07/28,721.41,756.87,715.55,749.44,4864834
 2010/07/29,749.83,758.71,738.87,751.09,4439149
 2010/07/30,746.75,749.31,728.01,736.69,3687852
 2010/08/02,737.14,753.82,733.58,748.43,3596750
 2010/08/03,753.73,780.11,744.15,749.81,6681245
 2010/08/04,747.66,760.34,726.14,753.04,4931794
 2010/08/05,752.43,755.53,732.4,739.25,3433989
 2010/08/06,738.88,754.35,723.87,751.45,4349513
 2010/08/09,749.91,764.94,744.61,762.86,4378876
 2010/08/10,763.57,772.82,733.19,734.71,4783375
 2010/08/11,730.53,745,724.65,735.89,3087015
 2010/08/12,725.55,737.2,716.35,720.74,3191593
 2010/08/13,721.11,736.22,712.77,733.91,2813610
 2010/08/16,732.61,762.57,727.8,757.45,4345990
 2010/08/17,759.07,773.57,753.2,766.32,4344258
 2010/08/18,767.44,775.63,756.87,767.89,3503960
 2010/08/19,771.56,802.12,770.54,790.83,7573899
 2010/08/20,785.95,790.12,757.94,762.52,4769565
 2010/08/23,761.24,769.43,751.89,756.82,2678994
 2010/08/24,754.71,773.65,743.11,760.74,3518685
 2010/08/25,752.86,760.3,735.28,738.28,3612588
 2010/08/26,753.97,769.7,742.44,748.6,3951266
 2010/08/27,746.51,751.1,731.32,744.31,2851358
 2010/08/30,750.45,763.85,746.35,759.42,3519878
 2010/08/31,755.08,762.61,745.22,756.13,3737256
 2010/09/01,757.01,773.16,745.52,756.97,4613032
 2010/09/02,769.84,774.99,757.83,764.42,4045050
 2010/09/03,767.3,771.28,750.96,759.4,3781998
 2010/09/06,762.9,788.71,758.56,783.86,6172760
 2010/09/07,787.56,798.22,774.82,784.54,4716403
 2010/09/08,781.01,790.78,769.28,789.02,4230151
 2010/09/09,790.56,793.66,761.16,764.99,4574562
 2010/09/10,765.64,774.35,748.83,763.19,3834825
 2010/09/13,764.61,777.88,754.67,768.46,3996859
 2010/09/14,771.92,776.33,754.6,759.58,3521417
 2010/09/15,759.39,762.99,736.38,740.7,3751074
 2010/09/16,739.75,746.58,715.08,724.33,3236416
 2010/09/17,727.03,733.99,719.48,723.79,2316195
 2010/09/20,724.7,730.37,709.3,714.4,2116670
 2010/09/21,718.41,723.66,709.05,715.87,1483693
 2010/09/27,719.82,735.22,716.62,732.39,1841139
 2010/09/28,730.41,733.03,714.21,717.83,2025495
 2010/09/29,717.97,753.82,715.24,738.17,4176140
 2010/09/30,734.9,755.97,730.62,753.83,3536015
 2010/10/08,774.26,827.69,770.49,825.2,12189218
 2010/10/11,853.58,897.64,850.72,878.88,15672407
 2010/10/12,870.6,936.74,860.5,915.92,15174013
 2010/10/13,910.57,931.57,882.92,907.36,10752249
 2010/10/14,917.51,948.02,900.57,927.34,12727155
 2010/10/15,917,969.33,904.77,952.41,12445454
 2010/10/18,953.03,978.34,921.55,935.12,12329153
 2010/10/19,936.38,980.84,926.63,977.35,11260124
 2010/10/20,942.75,1044.81,928.71,1010.61,17860100
 2010/10/21,1018.18,1037.76,992.27,1004.93,11499621
 2010/10/22,1003.74,1050.8,987.8,1003.84,11697738
 2010/10/25,1007.35,1056.71,984.98,1047,11905280
 2010/10/26,1055.34,1070.68,1024.15,1038.54,9691939
 2010/10/27,1028.84,1038.85,998.58,1007.14,8435692
 2010/10/28,997.5,1017.18,984.96,991.19,7010752
 2010/10/29,992.08,1007,977.35,986.82,6668570
 2010/11/01,986.95,1047.71,984.11,1040.2,10063052
 2010/11/02,1047.33,1058.14,1006.39,1009.61,11602008
 2010/11/03,1005.9,1012.64,970.79,976.57,7086328
 2010/11/04,986.36,1019.16,985.33,1000.59,6230546
 2010/11/05,1033.27,1044.23,1007.78,1013.62,6596778
 2010/11/08,1017.89,1026.64,994.56,1014.27,6087660
 2010/11/09,1012.29,1028.52,997.28,1022.99,7959187
 2010/11/10,1021.19,1025.58,995.69,1010.09,6446023
 2010/11/11,1010.94,1065.74,1009.63,1029.17,13167768
 2010/11/12,1022.86,1046.29,952.82,962.3,11671129
 2010/11/15,964.63,975.65,915.57,934.33,7540026
 2010/11/16,931.38,935.43,862.02,868.56,8094138
 2010/11/17,850.6,879.76,839.61,856.3,5844437
 2010/11/18,869.86,885.51,852.21,875.71,5401715
 2010/11/19,882.83,885.89,838.07,874.09,5971997
 2010/11/22,861.29,878,853.21,864.9,4840121
 2010/11/23,860.77,865.38,820.01,847.26,5726755
 2010/11/24,839.23,869.65,836.8,865.42,5139947
 2010/11/25,876.11,882.46,856.84,875.91,5053968
 2010/11/26,874.58,908.92,868.84,887.16,7112452
 2010/11/29,882.85,884.52,860.7,867.54,3909360
 2010/11/30,867.49,883.28,831.31,857.99,5305696
 2010/12/01,852.68,865.42,845.48,857.03,3760624
 2010/12/02,876.19,886.55,860.51,864.21,5785400
 2010/12/03,864.75,868.11,847.7,858.85,2969957
 2010/12/06,865.36,873.19,853.54,865.57,2804121
 2010/12/07,860.58,888.87,838.46,878.37,3923959
 2010/12/08,875.09,882.81,862.32,865.65,3431802
 2010/12/09,858.36,867.32,844.81,846.89,2673007
 2010/12/10,841.54,870,837.2,859.95,3314093
 2010/12/13,865.97,902.59,860.69,901.63,6129928
 2010/12/14,905.56,912.98,893.04,903.27,4935005
 2010/12/15,903.23,939.17,898.83,915.64,6996428
 2010/12/16,917.38,939.16,908.14,915.11,5437352
 2010/12/17,912.37,916.51,899.32,905.57,3087033
 2010/12/20,911.57,923.1,868.12,890.05,4532967
 2010/12/21,900.7,943.53,898.46,933.29,6263200
 2010/12/22,939.47,947.15,909.35,918.77,5002279
 2010/12/23,919.2,937.78,912.1,920.18,4250580
 2010/12/24,912.45,919.42,892.26,903.62,3270069
 2010/12/27,903.34,959.66,898.31,910.68,8114372
 2010/12/28,900.01,909.18,876.81,884.4,4099933
 2010/12/29,887.13,893.3,858.69,875.21,3720273
 2010/12/30,877.25,892.98,861.94,878.68,3116455
 2010/12/31,883.54,917.45,879.7,913.17,4745586
 2011/01/04,936.89,963.43,928.54,936.52,7453347
 2011/01/05,923.08,952.89,918.35,949.8,6178312
 2011/01/06,950.2,958.73,930.87,935.94,3991169
 2011/01/07,935,944.07,908.35,916.98,4575121
 2011/01/10,915.67,932.54,899.24,903.98,3219621
 2011/01/11,901.49,913.68,887.52,909.45,2908762
 2011/01/12,917.33,924.56,897.18,911.16,2936651
 2011/01/13,916.58,922.58,898.74,911.47,2688697
 2011/01/14,905.8,909.54,874.24,878.63,3146459
 2011/01/17,870.54,882.86,841.64,847.76,4026908
 2011/01/18,846.43,851.66,834.68,845.23,2178300
 2011/01/19,848.85,874.25,842.53,871.78,3151575
 2011/01/20,868.67,869.47,828.54,830.94,3320829
 2011/01/21,826.91,850.94,818.48,834.94,2994234
 2011/01/24,837.09,840.62,807.92,810.71,2465587
 2011/01/25,811.49,818.09,798.47,805.85,2917369
 2011/01/26,807.14,821.58,804.4,816.69,1763536
 2011/01/27,808.82,845.2,803.25,835.2,3381570
 2011/01/28,834.94,842.5,826.32,836.57,2350221
 2011/01/31,838.16,851.72,832.97,848.19,2467669
 2011/02/01,854.4,867.98,847.46,857.24,2695054
 2011/02/09,848.59,855.87,823.67,828.13,3106840
 2011/02/10,826.02,851.44,818.68,848.42,3179818
 2011/02/11,847.91,855.04,839.64,847.75,2939665
 2011/02/14,850.27,893.75,849.53,888.1,5760691
 2011/02/15,889.99,906.73,881.11,887.62,5229092
 2011/02/16,884.38,910.59,877.52,906.72,4775347
 2011/02/17,908.07,913.81,889.8,903.49,3934217
 2011/02/18,901.01,903.06,881.63,884.23,2988730
 2011/02/21,879.93,903.95,876.45,899.95,3317088
 2011/02/22,913.44,922.56,879.87,884.19,4935654
 2011/02/23,881.73,895.87,873.23,887.66,2769557
 2011/02/24,890.16,916.18,888.12,902.46,3403573
 2011/02/25,903.31,906.47,890.84,900.17,2618840
 2011/02/28,904.55,916.67,890.95,910.89,3529791
 2011/03/01,909.22,920.58,897.85,909.65,4331177
 2011/03/02,906.3,920.68,896.16,910.17,3927421
 2011/03/03,915.17,920.84,889.71,892.53,3877564
 2011/03/04,893,917.99,884.28,911.27,4540039
 2011/03/07,924.21,998.52,922.68,996.1,13252021
 2011/03/08,1012.83,1017.35,981.07,997.75,8587219
 2011/03/09,992.05,1002.21,977.3,989.33,5163100
 2011/03/10,985.17,986.3,947.73,952.62,5828776
 2011/03/11,945.88,967.35,935.64,940.45,5144912
 2011/03/14,941.64,960.1,926.98,950.58,4752760
 2011/03/15,940.72,942.83,899.78,920.49,5556967
 2011/03/16,922.35,955.97,920.85,949.13,4789215
 2011/03/17,939.82,983.97,928.83,950.71,6064341
 2011/03/18,972.54,979.44,950.82,958.38,4166641
 2011/03/21,964,981.96,948.94,958.2,4165219
 2011/03/22,963.89,968.87,936.86,957.44,3654827
 2011/03/23,959.71,980.33,953.12,972.69,5296856
 2011/03/24,975.7,982.08,960.7,963.08,4348050
 2011/03/25,965.05,991.88,956.64,981.76,5467978
 2011/03/28,983.88,1021.49,982.55,992.74,7627139
 2011/03/29,990.17,1011.33,973.64,979.94,6026851
 2011/03/30,980.44,993.29,961.73,974.19,3839714
 2011/03/31,972.65,989.92,960.48,970.31,4339364
 2011/04/01,976.6,1005.56,957.35,999.26,5986092
 2011/04/06,993.16,1023.55,987.43,1011.14,9296641
 2011/04/07,1014.29,1022.26,999.58,1007.45,6309607
 2011/04/08,1009.23,1026.39,1005.74,1015.77,6207104
 2011/04/11,1024.53,1068.29,1018.19,1032.11,10344588
 2011/04/12,1022.15,1041.65,1010.96,1019.58,6201267
 2011/04/13,1009.94,1038.92,995.22,1035.33,6064132
 2011/04/14,1033.7,1038.02,1009.9,1021.13,5047831
 2011/04/15,1015.79,1033.59,999.52,1013.18,5329358
 2011/04/18,1006.94,1031.4,999.86,1018.08,4747817
 2011/04/19,1007.14,1012.03,980.43,984.12,5788144
 2011/04/20,992.86,1000.38,981.17,985.89,3600984
 2011/04/21,997.84,1014.85,990.42,1007.89,4459973
 2011/04/22,1006.02,1008.64,987.64,994.58,3606943
 2011/04/25,988.74,995.9,956.13,959.91,4155951
 2011/04/26,958.31,971.36,949.54,958.04,3217463
 2011/04/27,963.89,976.73,951.06,959.55,3152216
 2011/04/28,969.09,980.59,951.38,955.05,3101832
 2011/04/29,956.63,977.35,946.95,974.11,2509134
 2011/05/03,972.82,980.78,959.77,975.16,2623330
 2011/05/04,966.39,967.88,916.57,924.51,4306494
 2011/05/05,922.02,928.46,908.9,917.07,2374442
 2011/05/06,894.81,913.62,879.63,900.34,3170352
 2011/05/09,901.13,916.56,898.49,906.2,2022924
 2011/05/10,912.37,924.55,910.22,918.56,2583274
 2011/05/11,925.01,929.36,908.71,916.01,3473830
 2011/05/12,903.6,917.09,892.26,899.06,3656136
 2011/05/13,903.54,921.38,899.42,919.69,3859024
 2011/05/16,917.08,928.43,904.4,908.28,3388912
 2011/05/17,906.35,956.7,901.54,932.28,5346125
 2011/05/18,926.99,952.75,920.76,938.58,3904566
 2011/05/19,942.59,948.91,925.29,929.16,2929538
 2011/05/20,929.34,937.53,922.46,931.51,2102045
 2011/05/23,929.21,935.56,898.52,900.88,4510683
 2011/05/24,895.92,913.54,892.93,904.63,3642927
 2011/05/25,902.86,918.96,890.22,901.32,3787028
 2011/05/26,912.21,917.42,892.37,896.36,2787999
 2011/05/27,897.81,912.59,892.98,900.42,4084152
 2011/05/30,908.02,918.63,889.67,894.89,3376886
 2011/05/31,891.95,921.66,884.53,917.33,3812795
 2011/06/01,914.48,931.22,909.22,922.02,3904862
 2011/06/02,907.21,930.89,896.67,923.81,4483151
 2011/06/03,919.89,935.43,914.29,923.76,3473301
 2011/06/07,917.62,927.12,905.89,922.94,2960807
 2011/06/08,920.11,927.33,908.48,921.48,2856035
 2011/06/09,921.29,933.37,906.94,908.37,3873727
 2011/06/10,910.71,915.16,888.24,906.7,3291507
 2011/06/13,887.36,897.85,875.59,892.21,2859008
 2011/06/14,890.09,916.8,885.52,912,3548455
 2011/06/15,910.11,927.54,903.05,912.5,3273113
 2011/06/16,901.75,911.59,891.74,896.14,2772241
 2011/06/17,901.24,913.06,886.65,888.71,3131017
 2011/06/20,884.67,902.59,879.26,892.2,2918983
 2011/06/21,898.78,926.17,890.65,921.23,3995243
 2011/06/22,920.8,927.18,910.97,916.52,3104168
 2011/06/23,914.88,944.2,911.26,938.3,3703653
 2011/06/24,931.4,960.07,927.7,943.35,6372033
 2011/06/27,943.18,957.42,935.66,949.78,4757925
 2011/06/28,951.33,957.13,933.43,948.92,3794206
 2011/06/29,948.25,958.19,933.71,936.74,3557351
 2011/06/30,937.95,971.56,936.9,959.06,4322522
 2011/07/01,961.03,996.27,956.36,984.69,6413507
 2011/07/04,993.64,1013.92,982.5,996.39,6085567
 2011/07/05,993.86,1006.28,980.59,1001.97,4514580
 2011/07/06,1005.3,1016.55,983.4,990.76,4466951
 2011/07/07,990.86,1007.78,979.23,985.55,4951628
 2011/07/08,986.39,1002.61,982.37,996.43,3010569
 2011/07/11,989.59,995.38,977.1,985.67,3015907
 2011/07/12,973.76,979.93,953.17,956.31,4415913
 2011/07/13,958.84,983,957.64,974.46,3788920
 2011/07/14,982.96,1008.6,977.2,986.34,4949221
 2011/07/15,981.96,995.37,971.25,988.12,3983676
 2011/07/18,984.99,996.18,976.13,983.54,3817053
 2011/07/19,977.22,1001.24,968.93,987.68,6024848
 2011/07/20,995.15,999.43,969.58,978.22,4244600
 2011/07/21,979.98,985.33,961.71,964.55,3480226
 2011/07/22,969.31,985.12,964.05,974.51,2983816
 2011/07/25,969.3,981.65,949.29,954.03,3591242
 2011/07/26,953.43,961.64,936.42,953.94,2857545
 2011/07/27,945.92,972.58,940.42,966.18,3327905
 2011/07/28,955.68,988.42,950.33,980.72,5037570
 2011/07/29,976.98,983.87,954.12,960.27,3158518
 2011/08/01,963.58,985.4,956.78,971.41,3316787
 2011/08/02,963.75,981.59,949.65,978.84,4018468
 2011/08/03,965.12,993.34,961.74,974.3,4487981
 2011/08/04,974.4,989.31,968.22,976.94,3087549
 2011/08/05,942.38,965.03,935.65,951.85,4085866
 2011/08/08,936.93,950.72,887.76,905.51,4835828
 2011/08/09,873.76,911.76,856.7,904,4774521
 2011/08/10,921.72,931.53,906.21,910.76,3841760
 2011/08/11,896.23,925.49,894.28,921.94,3207371
 2011/08/12,927.56,937.34,916.9,920.45,2922320
 2011/08/15,926.06,931.95,909.63,929.1,2568793
 2011/08/16,929.77,939.74,921.43,929.04,3185377
 2011/08/17,927.38,934.89,913.89,917.28,2321602
 2011/08/18,917.47,920.58,886.95,889.12,2413760
 2011/08/19,869.81,879.3,855.53,870.68,3111119
 2011/08/22,868.55,885.61,856.95,864.21,2824630
 2011/08/23,869.71,879.33,859.33,876.23,2478847
 2011/08/24,883.46,889.45,869.3,871.96,2527039
 2011/08/25,875.69,916.03,870.19,911.9,4233532
 2011/08/26,905.31,914.26,898.87,908.14,2846323
 2011/08/29,902.67,906.87,891.37,896.16,2426930
